"label","Perturbation","value"
"ODE-ODE","diff1",1.01501276702864
"ODE-ODE","diff1",-1.85181594804622
"ODE-ODE","diff1",-1.03063092587064
"ODE-ODE","diff1",-0.499806999977443
"ODE-ODE","diff1",0.76867195957107
"ODE-ODE","diff1",0.499826966110166
"ODE-ODE","diff1",1.06816659094183
"ODE-ODE","diff1",1.60276119561458
"ODE-ODE","diff1",0.27806135561397
"ODE-ODE","diff1",-0.254427467236642
"ODE-ODE","diff1",0.858233726173171
"ODE-ODE","diff1",-3.53581460275937
"ODE-ODE","diff1",-0.363747553005344
"ODE-ODE","diff1",0.023603828299874
"ODE-ODE","diff1",-4.60951698454465
"ODE-ODE","diff1",-0.51538634591799
"ODE-ODE","diff1",-0.00291114709421303
"ODE-ODE","diff1",0.259848013515277
"ODE-ODE","diff1",0.050187380463406
"ODE-ODE","diff1",0.516736842104099
"ODE-ODE","diff1",-0.380245766002212
"ODE-ODE","diff1",1.04859868509441
"ODE-ODE","diff1",-0.505519291294053
"ODE-ODE","diff1",-1.25444715972474
"ODE-ODE","diff1",0.445144457797595
"ODE-ODE","diff1",-1.49927367233533
"ODE-ODE","diff1",-3.5137852208007
"ODE-ODE","diff1",0.675912713604476
"ODE-ODE","diff1",-0.666600301883198
"ODE-ODE","diff1",-0.287247101322262
"ODE-ODE","diff1",0.87057743975108
"ODE-ODE","diff1",0.5738284853467
"ODE-ODE","diff1",0.805436342014966
"ODE-ODE","diff1",0.550228511453419
"ODE-ODE","diff1",0.651105114627478
"ODE-ODE","diff1",0.5649454443703
"ODE-ODE","diff1",1.55632039564553
"ODE-ODE","diff1",0.30307761032923
"ODE-ODE","diff1",-0.053598671505104
"ODE-ODE","diff1",-0.572526788138803
"ODE-ODE","diff1",-0.522341189153437
"ODE-ODE","diff1",0.033813527139261
"ODE-ODE","diff1",-0.03577213608862
"ODE-ODE","diff1",-0.578640177272212
"ODE-ODE","diff1",0.595766344330585
"ODE-ODE","diff1",-0.200967237744179
"ODE-ODE","diff1",0.399902729589736
"ODE-ODE","diff1",0.740770742871742
"ODE-ODE","diff1",-0.375583751135992
"ODE-ODE","diff1",-2.99721108297345
"ODE-ODE","diff1",0.547728154877599
"ODE-ODE","diff1",-1.52995497920493
"ODE-ODE","diff1",0.711938017976998
"ODE-ODE","diff1",0.544522244230689
"ODE-ODE","diff1",-0.993947967111091
"ODE-ODE","diff1",1.328766087737
"ODE-ODE","diff1",0.961674558721918
"ODE-ODE","diff1",0.773190592917056
"ODE-ODE","diff1",-3.6784571040893
"ODE-ODE","diff1",-1.17807246668707
"ODE-ODE","diff1",-0.734249430122511
"ODE-ODE","diff1",-0.165750192812144
"ODE-ODE","diff1",-0.67520530264564
"ODE-ODE","diff1",-2.3547612699903
"ODE-ODE","diff1",0.195327157630929
"ODE-ODE","diff1",0.532835856986371
"ODE-ODE","diff1",0.667590880027919
"ODE-ODE","diff1",0.137273385455747
"ODE-ODE","diff1",0.370255146102649
"ODE-ODE","diff1",0.866941989312591
"ODE-ODE","diff1",0.417172099537375
"ODE-ODE","diff1",1.51613421441938
"ODE-ODE","diff1",-1.59919405137683
"ODE-ODE","diff1",-2.29241620734651
"ODE-ODE","diff1",-0.309405311816934
"ODE-ODE","diff1",1.27054380236732
"ODE-ODE","diff1",-0.792222641833549
"ODE-ODE","diff1",-0.715695580648536
"ODE-ODE","diff1",-0.210608021814994
"ODE-ODE","diff1",-0.848190866243415
"ODE-ODE","diff1",-0.357177684467713
"ODE-ODE","diff1",0.590374060858036
"ODE-ODE","diff1",-1.99704811780047
"ODE-ODE","diff1",0.00811566658743401
"ODE-ODE","diff1",0.989210289709842
"ODE-ODE","diff1",-1.82082891845824
"ODE-ODE","diff1",-0.028134256607423
"ODE-ODE","diff1",-2.16047878011229
"ODE-ODE","diff1",-4.40262549734241
"ODE-ODE","diff1",-0.458370778592112
"ODE-ODE","diff1",-0.33782268119203
"ODE-ODE","diff1",-0.115559336245113
"ODE-ODE","diff1",0.839907624911841
"ODE-ODE","diff1",1.036176067097
