"missing_points","mean","max","min","Estimator","diff","par"
12,0.896432752837407,0.967065115050606,0.807779337182858,"LSE",0.159285777867748,"gamma"
13,0.887774776369564,0.980111687528916,0.834351970094211,"LSE",0.145759717434705,"gamma"
14,0.89702522247472,0.959965221110496,0.839641287246662,"LSE",0.120323933863834,"gamma"
15,0.895223162137939,0.967178423325126,0.837354157101102,"LSE",0.129824266224024,"gamma"
16,0.89599996008755,1.01144316512195,0.816761726283897,"LSE",0.194681438838049,"gamma"
17,0.898336852810333,0.953256429082087,0.83608790522166,"LSE",0.117168523860426,"gamma"
18,0.891497131351847,0.977062560873126,0.821280763622272,"LSE",0.155781797250854,"gamma"
19,0.887515019148281,0.949467954483346,0.81263792906372,"LSE",0.136830025419626,"gamma"
20,0.894360859814199,1.00123190571337,0.802166169789438,"LSE",0.199065735923928,"gamma"
21,0.8931282346242,0.955118096588986,0.822827702792639,"LSE",0.132290393796347,"gamma"
22,0.882925774060829,0.953229318225716,0.822199790686591,"LSE",0.131029527539125,"gamma"
23,0.895493154350935,0.975999993402996,0.811511879180417,"LSE",0.164488114222579,"gamma"
24,0.881634963457959,0.971215936753976,0.823158046519035,"LSE",0.148057890234941,"gamma"
25,0.889513256105006,1.00348096102824,0.815826106907557,"LSE",0.187654854120679,"gamma"
26,0.886689997604175,0.941259843286706,0.820638413138687,"LSE",0.120621430148019,"gamma"
27,0.890051512172783,0.948959368329766,0.79860704200801,"LSE",0.150352326321756,"gamma"
28,0.894378096759463,1.01897363792629,0.819355516666323,"LSE",0.199618121259963,"gamma"
29,0.886247009777951,0.959331917374056,0.816155013153275,"LSE",0.143176904220781,"gamma"
30,0.880916555315859,0.950715000848906,0.813765822707556,"LSE",0.13694917814135,"gamma"
1,0.500245772987738,0.50973665,0.484480707273944,"MLE",0.025255942726056,"gamma"
2,0.502840876167657,0.512465139541344,0.491290949272113,"MLE",0.021174190269231,"gamma"
3,0.503029642952221,0.518584160297137,0.479397424734998,"MLE",0.039186735562139,"gamma"
4,0.505614696833468,0.519119915145815,0.487995717180787,"MLE",0.031124197965028,"gamma"
5,0.503973101972295,0.52440876,0.475915750126292,"MLE",0.048493009873708,"gamma"
6,0.506369699900666,0.53328003785253,0.483106582244715,"MLE",0.050173455607815,"gamma"
7,0.507988650056914,0.52806074,0.483984277552527,"MLE",0.044076462447473,"gamma"
8,0.507059741998075,0.531305424633388,0.479000629928936,"MLE",0.052304794704452,"gamma"
9,0.50537837261978,0.54034652,0.481279030622884,"MLE",0.059067489377116,"gamma"
10,0.506680353248692,0.53601574,0.484848486947302,"MLE",0.051167253052698,"gamma"
11,0.510057585778299,0.53335758767738,0.47923324762916,"MLE",0.05412434004822,"gamma"
12,0.51180529174516,0.53930289,0.468267365395518,"MLE",0.071035524604482,"gamma"
13,0.510854735118559,0.54967484,0.480631277004334,"MLE",0.069043562995666,"gamma"
14,0.51042905761056,0.534516800749222,0.480380964609033,"MLE",0.054135836140189,"gamma"
15,0.506395419657839,0.552132865948718,0.475370250094139,"MLE",0.076762615854579,"gamma"
16,0.510732889894493,0.546228716687142,0.446609360762121,"MLE",0.099619355925021,"gamma"
17,0.51225804866987,0.55083644,0.477769392849959,"MLE",0.073067047150041,"gamma"
18,0.518609328346991,0.550113139721,0.46149898026536,"MLE",0.0886141594556399,"gamma"
19,0.515974727095246,0.557105046471797,0.481872252934147,"MLE",0.0752327935376501,"gamma"
20,0.519186313381217,0.5514835,0.472264451529154,"MLE",0.079219048470846,"gamma"
21,0.521241108606049,0.561627527695582,0.462398518626449,"MLE",0.099229009069133,"gamma"
22,0.514748654458929,0.555791186188352,0.478095359692023,"MLE",0.077695826496329,"gamma"
23,0.522716294841296,0.568431387228838,0.479770909710498,"MLE",0.08866047751834,"gamma"
24,0.51928170029336,0.563591339351259,0.467767965858252,"MLE",0.0958233734930071,"gamma"
25,0.520410830242566,0.591230231654284,0.475114119710625,"MLE",0.116116111943659,"gamma"
26,0.524091457154068,0.59318954,0.466629783422034,"MLE",0.126559756577966,"gamma"
27,0.524781490576795,0.601324467248721,0.475292064024329,"MLE",0.126032403224392,"gamma"
28,0.521661622819436,0.575609354971757,0.470660542359984,"MLE",0.104948812611773,"gamma"
29,0.522138454905745,0.583756998010005,0.464818770850131,"MLE",0.118938227159874,"gamma"
30,0.524561101113431,0.57219962,0.475974468396565,"MLE",0.096225151603435,"gamma"
